firm_id,company_name,ticker,cik,sic,sic_description,sector,industry,exchange,source,source_date,inclusion_reason,notes
CIK0000842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",BBVA,0000842180,6029,"Commercial Banks, NEC",Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001471055,Banco Santander (Brasil) S.A.,BSBR,0001471055,6029,"Commercial Banks, NEC",Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001027552,BANCO SANTANDER CHILE,BSAC,0001027552,6029,"Commercial Banks, NEC",Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000891478,"Banco Santander, S.A.",SAN,0000891478,6029,"Commercial Banks, NEC",Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001295401,"Bancorp, Inc.",TBBK,0001295401,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001160330,BANK BRADESCO,BBD,0001160330,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001746109,Bank First Corp,BFC,0001746109,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000070858,BANK OF AMERICA CORP /DE/,BAC,0000070858,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001161125,BANK OF CHILE,BCH,0001161125,6029,"Commercial Banks, NEC",Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000046195,BANK OF HAWAII CORP,BOH,0000046195,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001403475,Bank of Marin Bancorp,BMRC,0001403475,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000927971,BANK OF MONTREAL /CAN/,AIQD,0000927971,6029,"Commercial Banks, NEC",Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001653242,Bank of N.T. Butterfield & Son Ltd,NTB,0001653242,6029,"Commercial Banks, NEC",Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001390777,Bank of New York Mellon Corp,BNY,0001390777,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000009631,BANK OF NOVA SCOTIA,BNS,0000009631,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001275101,BANK OF THE JAMES FINANCIAL GROUP INC,BOTJ,0001275101,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001746129,Bank7 Corp.,BSVN,0001746129,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001504008,"BankUnited, Inc.",BKU,0001504008,6035,"Savings Institution, Federally Chartered",Financials,Savings Institutions,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001505732,"Bankwell Financial Group, Inc.",BWFG,0001505732,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000946673,BANNER CORP,BANR,0000946673,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000743367,BAR HARBOR BANKSHARES,BHB,0000743367,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000312070,BARCLAYS BANK PLC,ATMP,0000312070,6029,"Commercial Banks, NEC",Financials,Commercial Banks,CBOE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000312069,BARCLAYS PLC,BCS,0000312069,6029,"Commercial Banks, NEC",Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001730984,BayCom Corp,BCML,0001730984,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001649739,BayFirst Financial Corp.,BAFN,0001649739,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001228454,BCB BANCORP INC,BCBP,0001228454,6035,"Savings Institution, Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001108134,Beacon Financial Corp,BBT,0001108134,6036,"Savings Institutions, Not Federally Chartered",Financials,Savings Institutions,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001534708,"Beeline Holdings, Inc.",BLNE,0001534708,6162,Mortgage Bankers & Loan Correspondents,Financials,Mortgage Finance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_616,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001775734,Beneficient,BENF,0001775734,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000011544,BERKLEY W R CORP,WRB,0000011544,6331,"Fire, Marine & Casualty Insurance",Financials,Property and Casualty Insurance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_633,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001067983,BERKSHIRE HATHAWAY INC,BRK-A,0001067983,6331,"Fire, Marine & Casualty Insurance",Financials,Property and Casualty Insurance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_633,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001835856,Better Home & Finance Holding Co,BETR,0001835856,6163,Loan Brokers,Financials,Mortgage Finance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_616,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001945565,BGIN BLOCKCHAIN Ltd,BGIN,0001945565,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001218683,"Big Digital Energy, Inc.",BGDE,0001218683,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001953984,"Binah Capital Group, Inc.",BCG,0001953984,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001710350,"Bit Digital, Inc",BTBT,0001710350,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001735556,BIT ORIGIN Ltd,BTOG,0001735556,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001899123,Bitdeer Technologies Group,BTDR,0001899123,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001921158,Bitfufu Inc.,FUFU,0001921158,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001740604,"BITGO HOLDINGS, INC.",BTGO,0001740604,6199,Finance Services,Financials,Finance Services,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001829311,"BITMINE IMMERSION TECHNOLOGIES, INC.",BMNP,0001829311,6199,Finance Services,Financials,Finance Services,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001785680,BitVentures Ltd,BVC,0001785680,6282,Investment Advice,Financials,Asset Management and Investment Advice,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_628,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0002012383,"BlackRock, Inc.",BLK,0002012383,6211,"Security Brokers, Dealers & Flotation Companies",Financials,Brokers and Dealers,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_621,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001393818,Blackstone Inc.,BX,0001393818,6282,Investment Advice,Financials,Asset Management and Investment Advice,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_628,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001061630,"BLACKSTONE MORTGAGE TRUST, INC.",BXMT,0001061630,6798,Real Estate Investment Trusts,Financials,Mortgage REIT or Selected Investment Vehicle,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,selected_investment_sic_6798,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001512673,"Block, Inc.",XYZ,0001512673,7372,Services-Prepackaged Software,Financial Technology,Payments Platform,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,fintech_name_keyword_payments_platform,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented. Included by fintech/capital-markets name keyword outside core financial SIC groups."
CIK0002070542,"BlockchAIn Digital Infrastructure, Inc.",AIB,0002070542,6221,Commodity Contracts Brokers & Dealers,Financials,Commodity Contracts,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_622,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
